0,1,2,3,4,5
1481460840704,58,68,71,65,73
1481461142138,12,12,87,0,93
1481461346230,100,68,100,50,25
1481461538452,5,5,0,0,0
1481461625431,88,64,66,37,72
1481462007097,92,30,69,57,82
1481462239781,62,50,81,100,87
1481462243124,100,25,87,81,37
1481462494274,100,87,81,68,37
1481462939619,100,25,75,75,31
1481463694908,81,68,93,100,43
1481464410393,75,37,31,81,75
1481464766038,75,50,50,81,50
1481465482225,81,37,87,87,81
1481465769989,62,31,87,75,37
1481465937405,68,31,81,93,62
1481466100987,6,12,12,12,12
1481466810353,93,56,81,50,50
1481466970459,0,0,0,0,0
1481467092839,100,18,75,75,62
1481467982143,100,68,100,56,75
1481468425170,75,12,62,87,56
1481468512968,50,70,75,70,93
1481468644915,56,18,75,56,37
1481470496921,87,43,68,75,18
1481470882430,87,31,56,68,25
1481471106726,81,75,81,81,50
1481471829730,75,87,81,81,43
1481471869195,12,12,0,0,0
1481471936441,46,81,76,72,68
1481472825377,87,75,68,68,37
1481472962801,46,81,76,72,68
1481473720766,56,62,62,62,81
1481473729427,87,75,68,62,18
1481473781250,75,68,81,75,87
1481473956036,81,68,50,62,62
1481473969211,93,18,81,50,50
1481474210575,68,50,68,62,62
1481475987436,88,65,88,52,50
1481476281296,60,53,58,61,66
1481476357672,93,100,87,93,75
1481477104707,43,31,81,62,56
1481477159483,87,50,43,62,43
1481477681212,84,84,89,62,41
1481478035769,81,37,68,25,12
1481478071512,74,61,66,69,69
1481478507814,18,18,87,43,75
1481478737439,100,87,100,93,62
1481478785071,75,50,50,75,50
1481479370094,6,5,5,6,5
1481479602987,93,46,68,56,36
1481480122574,6,25,87,75,100
1481480186216,75,43,37,50,43
1481480308657,81,81,81,43,87
1481480311223,100,31,50,50,18
1481480495579,5,6,5,0,0
1481480820583,81,81,81,43,87
1481481513262,81,81,87,75,37
1481481792244,81,81,56,50,50
1481481993538,81,68,81,68,68
1481482202524,75,68,62,93,50
1481482301724,75,62,87,81,37
1481482431738,87,50,100,87,50
1481482543963,64,65,81,68,72
1481482620718,81,75,62,56,18
1481483051206,100,68,87,62,50
1481483063873,62,68,81,81,81
1481483110025,0,0,0,0,0
1481483194517,18,20,10,15,6
1481483228721,0,0,0,0,0
1481483905151,37,18,50,56,62
1481484136888,0,12,12,0,0
1481484321105,43,86,78,55,81
1481485041355,93,58,77,73,42
1481485682334,0,12,0,0,0
1481485683456,87,62,81,68,62
1481485874276,21,16,16,9,10
1481486029873,68,50,75,56,37
1481486285230,87,62,75,62,56
1481486772442,25,18,25,12,6
1481486795714,81,31,62,50,43
1481486973468,75,68,68,43,12
1481487443311,12,0,6,0,6
1481487980763,6,6,0,0,0
1481488304216,100,93,81,81,25
1481488433678,73,48,68,46,36
1481488568040,12,12,0,12,0
1481488598318,100,25,62,87,25
1481489112260,77,49,78,64,52
1481489661914,100,50,56,31,18
1481490208991,71,50,83,48,66
1481490319059,81,68,68,75,81
1481490472065,81,31,81,100,75
1481490619419,6,0,12,0,6
1481490813560,87,75,50,62,12
1481491541717,12,12,6,0,0
1481491701732,87,68,81,50,62
1481491774878,87,31,62,68,18
1481491937782,56,75,43,93,62
1481491951821,68,93,81,87,50
1481491982389,93,100,75,81,50
1481492102389,16,16,16,10,12
1481492177365,100,81,93,31,18
1481492474302,75,12,75,68,62
1481493022568,43,68,93,75,62
1481494505420,86,81,89,82,26
1481494791817,43,18,56,68,6
1481494984550,85,58,78,78,68
1481495987916,62,50,81,93,75
1481496383257,20,18,17,17,16
1481496935734,87,75,75,81,62
1481497559203,2,0,0,0,0
1481497597874,69,53,69,73,77
1481498600250,37,75,68,37,37
1481499009227,50,6,56,25,25
1481499381296,87,100,93,75,31
1481499725695,85,51,80,56,50
1481500531383,75,50,62,81,81
1481501056408,0,12,0,0,0
1481501908738,50,18,62,31,25
1481503042298,73,80,85,73,62
1481508445254,81,25,43,43,43
1481509088462,100,100,93,87,93
1481509613055,87,37,50,50,68
1481513014734,84,41,45,60,53
1481513079500,81,37,93,31,62
1481513328718,81,37,93,31,62
1481518621341,87,100,87,87,87
1481519274686,100,75,62,81,75
1481519570531,87,75,75,93,81
1481520596206,43,0,37,75,75
1481521847780,81,56,75,81,50
1481521925647,0,0,0,0,0
1481522012984,87,56,50,68,75
1481522771492,87,81,87,68,25
1481522807132,37,25,87,75,87
1481523971954,37,81,68,56,0
1481524362532,62,12,87,62,37
1481524419213,62,75,93,56,18
1481525338447,50,31,75,87,100
1481525444538,56,62,56,37,68
1481525556871,81,56,75,93,87
1481526315932,38,50,80,78,80
1481526526044,65,49,62,48,57
1481530294754,100,43,68,87,56
1481530723602,62,31,18,37,43
1481531770918,0,0,0,0,0
1481531872062,56,65,78,80,64
1481532076763,50,50,63,46,66
1481533504251,75,75,87,62,62
1481534937789,93,68,68,43,31
1481536335460,62,68,100,37,37
1481536730789,58,73,63,50,71
1481536773414,0,0,0,0,0
1481536943886,62,81,68,100,68
1481537301723,100,100,100,100,100
1481537340338,0,0,0,0,0
1481538431319,81,87,87,93,56
1481539341951,72,80,73,72,77
1481539553215,68,81,87,56,37
1481540028063,56,31,62,25,50
1481540193701,87,75,50,81,43
1481541496138,0,87,81,75,100
1481542185394,6,12,12,0,6
1481542508279,87,68,56,62,31
1481542863317,18,37,68,37,37
1481543067539,87,68,50,50,68
1481543805948,81,18,87,62,12
1481543894216,70,33,80,45,50
1481544506154,73,28,66,55,40
1481544543733,93,81,56,50,43
1481545196902,25,25,12,12,12
1481545694664,81,37,81,81,68
1481546506911,87,43,68,68,31
1481547214461,100,18,81,100,68
1481547463923,100,62,56,43,12
1481547677272,68,37,43,56,68
1481548320726,5,5,5,6,0
1481548419897,93,56,81,56,37
1481549095007,80,54,76,76,54
1481551623613,12,12,12,6,12
1481551761674,21,56,30,18,41
1481551762264,89,73,72,82,69
1481552428344,75,81,75,68,68
1481553337616,100,68,81,87,43
1481553427160,81,62,56,81,31
1481553515967,74,60,80,65,62
1481553552083,56,43,25,87,50
1481554425899,96,64,84,58,82
1481554430569,93,62,75,37,43
1481555206784,75,37,75,87,75
1481555663782,17,10,8,4,5
1481556805337,87,6,43,81,68
1481557130934,87,37,87,12,50
1481557244315,62,50,75,93,68
1481558211711,87,43,31,75,56
1481558866590,75,0,37,31,43
1481558882354,93,56,43,31,18
1481558957516,100,62,87,56,31
1481559122538,87,75,75,75,12
1481559402639,75,87,100,87,43
1481560259227,56,31,18,81,12
1481560418994,5,5,5,0,0
1481560561365,93,75,56,37,56
1481560900844,80,45,64,72,46
1481560976415,100,37,81,50,75
1481563116841,81,62,87,81,62
1481563218993,56,48,48,35,38
1481563360618,93,100,81,81,37
1481563411367,0,0,0,0,0
1481563508160,25,25,25,6,6
1481563797865,50,25,25,25,18
1481563832144,93,50,93,81,37
1481564148709,6,6,0,0,0
1481564264400,100,68,62,68,12
1481565332603,87,50,75,62,18
1481565335702,87,68,62,31,43
1481565412337,87,50,68,75,75
1481565947484,87,50,50,93,81
1481566041621,50,37,87,12,87
1481566342446,41,42,37,38,29
1481566434886,41,86,50,65,58
1481567356624,75,6,25,6,18
1481569308311,93,100,93,100,93
1481569431426,72,54,58,61,77
1481569487395,100,81,43,68,18
1481569973134,46,71,58,65,78
1481570284623,90,52,80,69,50
1481571562279,68,18,68,31,81
1481571999667,87,56,75,75,75
1481572531174,80,58,73,70,53
1481572809968,68,68,75,87,56
1481572845578,6,5,0,0,0
1481572909670,93,93,62,75,31
1481573027059,78,64,84,72,69
1481573205706,74,66,61,72,69
1481574036854,57,69,77,62,66
1481574091681,66,77,73,73,74
1481574878768,62,31,56,37,37
1481574978115,37,75,93,75,93
1481575244035,93,50,75,75,31
1481575782165,87,75,62,62,37
1481575791855,75,68,56,68,56
1481575940467,50,62,62,81,31
1481577118907,81,25,56,68,43
1481577138245,93,68,68,31,37
1481577575606,37,25,25,12,6
1481577777302,100,100,87,75,43
1481577823253,62,31,50,100,100
1481578292354,78,51,63,56,58
1481579298769,93,62,68,43,25
1481579412049,93,50,75,68,12
1481579837592,75,75,87,100,43
1481580315081,81,50,56,62,50
1481581015872,93,87,87,75,43
1481581112015,25,25,25,12,0
1481581738498,0,18,6,12,0
1481582496839,69,82,82,78,69
1481582693845,93,75,68,43,43
1481583425005,50,43,25,37,37
1481584105178,0,0,0,0,0
1481584279301,75,25,56,87,37
1481584768751,43,62,68,68,31
1481585809518,0,0,0,0,0
1481585904630,93,68,68,62,43
1481586278522,78,62,76,72,68
1481586676760,74,52,70,68,57
1481586995860,93,68,100,75,62
1481587113441,5,5,0,0,0
1481587583160,100,25,37,37,6
1481589145768,4,6,0,0,0
1481589305803,77,70,89,58,68
1481589361566,86,69,74,84,65
1481589441065,56,25,31,87,25
1481590555266,68,37,43,56,12
1481591149341,89,74,86,64,46
1481592429356,0,0,0,0,0
1481592682734,87,25,68,50,25
1481593617540,5,2,0,0,0
1481593849343,93,31,87,62,50
1481599133618,94,86,93,90,81
1481600975333,93,50,75,43,12
1481601010163,74,69,73,70,66
1481604144801,75,56,93,81,50
1481606137927,50,6,62,75,56
1481606268248,50,50,62,18,50
1481608765582,68,68,100,56,75
1481609155336,65,60,65,60,58
1481610004990,81,62,62,93,87
1481611331080,68,81,87,87,87
1481611607267,87,37,37,81,18
1481612184636,93,68,81,75,43
1481612682349,25,25,25,0,12
1481612770124,100,100,75,75,37
1481613163978,25,25,25,0,12
1481613542578,62,43,81,93,50
1481615483736,43,6,62,93,56
1481616255778,56,31,43,18,25
1481616404170,12,6,12,0,6
1481616452558,75,56,75,62,43
1481616492215,77,76,70,69,56
1481616685255,53,58,64,72,58
1481618557671,53,58,64,54,62
1481619363145,12,6,12,12,0
1481620303332,0,0,0,0,0
1481621112408,50,25,93,37,68
1481621848167,50,31,43,12,12
1481621933426,6,4,4,4,0
1481622759110,87,62,68,43,62
1481622925365,75,18,50,50,37
1481623019904,25,6,25,6,0
1481623203974,62,62,81,68,62
1481623616928,68,62,75,68,50
1481623831801,65,64,78,58,57
1481624566499,87,62,75,93,68
1481625245850,100,100,100,100,100
1481625387394,50,75,100,43,50
1481626127235,21,21,15,16,16
1481626487876,93,68,100,87,50
1481626614268,62,12,50,56,56
1481627571994,0,0,0,0,0
1481627639356,56,18,81,68,81
1481628654561,12,12,12,6,12
1481628789235,87,37,62,43,43
1481628854008,31,25,75,50,75
1481628994391,5,0,0,0,0
1481629128914,56,50,75,75,100
1481629563283,0,0,0,0,0
1481629820678,12,0,12,0,12
1481629915057,87,37,62,75,68
1481629935067,43,37,25,50,50
1481630771710,100,25,87,87,50
1481631044101,81,68,81,68,62
1481632004999,43,25,62,50,75
1481633465405,87,18,56,56,18
1481634262241,56,50,84,54,77
1481634310679,81,50,56,0,68
1481634315497,87,75,68,87,56
1481634697549,75,37,75,81,68
1481635158749,75,68,68,87,43
1481635361756,81,75,87,75,93
1481636146065,45,66,68,70,72
1481637031869,62,50,87,43,68
1481638336393,93,50,68,81,50
1481638579561,93,37,43,56,56
1481638877420,81,62,75,62,31
1481639418400,75,56,75,75,87
1481639592822,62,87,81,75,62
1481639655748,68,81,93,37,68
1481639860380,68,56,75,93,37
1481640095133,62,93,87,87,100
1481640456986,0,0,0,0,0
1481641210117,70,62,76,56,64
1481641559672,68,18,50,81,43
1481642430481,0,0,0,0,0
1481642866496,84,49,76,82,69
1481643510031,87,75,25,68,56
1481644078985,68,68,56,43,12
1481644207479,87,75,81,50,43
1481644895693,0,0,0,0,0
1481645026277,100,12,68,56,81
1481645163000,87,56,68,87,12
1481645434207,75,62,81,68,56
1481645587856,78,56,70,73,48
1481645726097,12,6,6,0,0
1481645839936,80,72,78,76,70
1481646040196,3,5,3,0,0
1481646083864,80,60,70,69,58
1481646841383,0,0,0,0,0
1481647910660,65,58,60,61,66
1481648102200,74,77,70,65,58
1481648448739,43,0,31,12,43
1481648454379,62,62,81,75,31
1481649309836,93,75,81,56,87
1481649603059,81,0,37,68,43
1481649644329,31,25,75,62,68
1481650420714,78,50,58,58,46
1481650608996,94,53,73,78,66
1481650879221,81,68,87,87,43
1481651662675,81,93,93,81,75
1481652086071,81,31,87,75,93
1481652220809,85,38,64,73,73
1481652951920,87,75,93,25,25
1481653176071,0,0,0,0,0
1481653244256,68,68,31,87,75
1481653579739,6,0,0,0,0
1481655183422,87,62,56,75,75
1481656225256,86,54,80,36,57
1481656813075,0,0,0,0,0
1481657036234,56,50,87,75,81
1481657177175,94,56,89,74,74
1481657273086,54,77,64,86,76
1481657575369,87,12,50,62,62
1481657831932,68,93,62,75,68
1481658194897,0,0,0,0,0
1481658307653,68,62,68,81,43
1481658663405,93,93,62,81,62
1481659085231,75,87,43,87,56
1481659472094,87,68,81,100,43
1481660312591,25,25,25,6,12
1481660513744,0,0,0,0,0
1481660725339,81,87,75,37,56
1481661010292,81,87,75,37,56
1481661378618,87,6,37,43,25
1481661734662,6,6,8,8,6
1481661824052,87,75,68,56,81
1481662037293,53,46,75,66,55
1481662556447,62,50,50,62,75
1481662597233,93,50,75,56,68
1481662614168,13,6,5,6,5
1481662759286,73,60,80,81,53
1481662970196,75,75,56,87,50
1481663112757,50,73,86,84,76
1481664226507,58,56,65,61,66
1481664440591,75,75,50,87,43
1481664956157,87,18,81,81,31
1481665084891,68,68,62,87,18
1481665404460,68,75,87,62,81
1481665847935,100,93,75,56,68
1481666011725,69,57,85,85,66
1481666185662,50,87,87,56,43
1481666639457,0,0,0,0,0
1481666787262,81,68,75,31,50
1481667222236,0,0,0,0,0
1481668290156,68,25,62,50,56
1481668392983,68,58,66,53,38
1481668559794,93,62,62,56,31
1481669150230,100,93,68,62,62
1481669394748,81,68,43,62,50
1481672307731,93,87,81,75,25
1481673171053,56,68,81,93,81
1481674573500,8,1,6,5,2
1481675790317,62,87,68,50,37
1481676136439,87,18,68,50,12
1481677437016,73,58,60,61,70
1481677990688,12,12,0,0,0
1481678107570,81,68,75,81,37
1481679624367,93,37,81,75,43
1481680711409,87,81,93,93,56
1481685594562,62,50,87,100,75
1481688046099,93,81,87,68,93
1481691022765,75,12,56,25,37
1481691124753,93,75,100,56,81
1481691221630,56,31,31,0,93
1481691349333,81,68,68,87,12
1481691617477,31,62,68,87,18
1481693330095,87,12,62,75,37
1481696357128,60,46,53,33,80
1481697999944,43,43,43,37,43
1481698436518,81,56,93,68,75
1481698820012,75,37,62,75,31
1481699020472,50,62,37,68,81
1481699252393,75,87,87,62,75
1481699692211,56,56,43,43,43
1481700162016,100,87,75,87,37
1481700408002,87,50,87,81,12
1481700509151,60,78,66,75,90
1481700621733,50,43,56,31,18
1481700860098,87,56,68,81,62
1481700956430,87,37,50,25,50
1481700962305,68,62,93,81,75
1481700993845,87,50,87,81,12
1481701008721,12,18,12,12,6
1481701352751,0,12,0,0,0
1481701575381,0,0,0,0,0
1481701826206,87,43,93,87,50
1481702259126,78,63,61,53,56
1481702286386,81,68,68,56,50
1481703293304,75,25,43,25,37
1481703728681,68,100,81,100,93
1481703850836,87,87,75,75,81
1481704275774,50,75,75,75,56
1481704404196,12,6,6,6,0
1481704780903,82,74,84,53,49
1481704924332,87,62,75,56,43
1481705145104,87,75,68,56,37
1481705612055,68,37,100,50,93
1481707326247,68,100,75,56,50
1481708928091,100,50,68,25,56
1481709101405,81,75,81,75,43
1481709307664,75,62,37,56,43
1481709858433,81,75,50,81,68
1481710058936,50,25,31,50,12
1481711007793,68,68,75,43,62
1481711386338,0,0,0,0,0
1481711769960,87,37,62,56,6
1481712145719,12,12,12,0,6
1481712335574,81,68,56,81,50
1481712466830,87,62,81,75,62
1481713079735,87,68,56,75,62
1481713088680,75,62,87,37,81
1481713098236,87,93,87,87,87
1481713601226,100,93,68,56,56
1481713804263,73,66,55,48,65
1481714610376,93,56,56,68,31
1481714729164,87,87,68,75,43
1481714894404,93,81,93,62,31
1481715367740,75,25,87,81,50
1481715735736,93,50,62,81,18
1481715802979,69,52,76,45,74
1481715925830,62,68,68,31,62
1481716894106,0,0,0,0,0
1481716948799,37,37,37,18,18
1481717349043,93,50,81,87,62
1481717633602,87,62,43,75,50
1481718150587,37,37,43,62,68
1481718374557,5,5,4,6,6
1481718440461,56,75,68,50,56
1481718488441,100,62,87,68,62
1481719470336,100,37,93,81,81
1481719476582,0,0,0,0,0
1481719495964,75,50,75,68,93
1481719538270,87,62,81,43,56
1481720081037,100,37,93,81,81
1481720422628,87,100,68,62,50
1481720424526,25,25,25,12,12
1481720430007,38,73,93,86,66
1481720664722,73,70,84,85,77
1481720777127,6,12,12,0,0
1481720779512,93,81,100,81,50
1481721113253,87,43,75,31,75
1481721227111,73,57,82,76,76
1481721458881,60,88,75,65,81
1481721493160,81,18,50,43,12
1481721842416,31,31,31,37,37
1481721964927,76,58,68,62,77
1481722360325,12,50,56,50,93
1481722675275,48,76,76,69,74
1481722908836,93,87,62,62,31
1481722973097,50,50,81,87,50
1481723646549,87,43,75,93,25
1481723774442,87,25,62,37,43
1481723776067,75,31,75,93,25
1481724021518,100,75,81,62,18
1481724216938,53,34,40,37,37
1481724315022,68,53,68,51,56
1481724351341,81,43,68,37,25
1481724542041,65,65,58,68,58
1481724586900,75,37,75,68,87
1481725758866,87,50,81,56,43
1481725999234,0,0,0,0,0
1481726169941,50,50,43,43,43
1481726401343,64,72,72,72,78
1481726790674,81,31,25,68,12
1481726897684,75,43,56,43,56
1481726932212,62,43,62,50,56
1481727134739,0,0,0,0,0
1481727539190,51,51,53,60,83
1481727760609,87,75,56,62,50
1481727815783,92,42,74,68,66
1481727815870,68,50,100,43,62
1481728253699,81,50,68,62,56
1481728423458,5,0,0,0,0
1481728566071,87,100,75,100,87
1481729359900,75,31,37,56,18
1481729484565,75,31,75,50,75
1481729748775,100,81,100,62,56
1481730012108,87,50,75,81,25
1481730097174,78,44,62,50,48
1481730238148,100,62,75,75,62
1481730558007,56,18,68,25,37
1481730720365,81,43,68,62,56
1481730764162,80,54,66,49,46
1481730841423,88,57,84,60,57
1481731169459,56,75,75,62,56
1481731176155,75,62,62,68,18
1481731325893,81,62,75,81,56
1481731508041,56,75,75,62,56
1481731947744,87,25,62,50,31
1481732263699,93,50,56,68,31
1481732472982,4,5,1,0,0
1481732488709,87,50,87,62,75
1481732598417,45,70,66,58,70
1481732674235,87,56,81,87,50
1481732680216,100,93,81,81,12
1481732993041,74,72,78,61,58
1481733095466,100,50,25,12,6
1481733642417,90,58,61,56,38
1481733990655,0,0,0,0,0
1481734119924,87,81,75,81,68
1481734229791,46,78,71,60,61
1481734311267,56,75,56,62,43
1481734384752,75,18,68,100,50
1481734410673,56,25,75,50,75
1481734522893,93,81,56,81,37
1481734567288,81,37,87,87,87
1481734593040,93,75,68,81,62
1481734668756,62,87,87,56,50
1481734876084,75,43,37,56,6
1481734926143,0,0,0,0,0
1481735054397,68,37,56,68,75
1481735161893,80,88,53,56,53
1481735410936,31,25,31,43,31
1481735432944,5,5,5,5,0
1481735548866,68,56,87,50,31
1481735695778,56,87,93,68,50
1481735728855,87,75,75,25,50
1481736139993,75,75,50,75,56
1481736328433,62,50,25,31,18
1481736461591,81,56,68,75,31
1481736653343,93,93,100,75,0
1481736709406,62,62,68,75,93
1481736762683,75,75,75,93,62
1481737000595,100,75,62,31,62
1481737467085,93,93,81,87,81
1481737993904,72,44,78,90,58
1481738008348,68,50,50,62,50
1481738443987,75,81,81,100,81
1481738763419,68,43,56,56,25
1481739068624,100,87,56,56,31
1481739181269,62,18,62,75,75
1481739291524,56,100,93,75,62
1481739398113,75,31,75,81,81
1481739786065,93,62,75,56,31
1481739974224,93,81,75,87,43
1481740113145,68,43,31,56,18
1481740347406,100,75,87,81,50
1481740439756,100,56,56,50,12
1481740514332,50,37,75,75,50
1481740563902,81,81,81,75,50
1481740626529,81,6,18,37,18
1481741230144,100,100,87,87,62
1481741272655,0,0,0,0,0
1481741350352,75,68,62,68,37
1481741545025,78,46,78,73,84
1481741647512,75,50,75,56,37
1481741703542,60,50,61,54,69
1481741729070,62,68,68,50,37
1481741739679,75,87,50,100,87
1481741992901,0,0,0,0,0
1481742007316,87,68,62,100,37
1481742255401,5,6,5,5,5
1481742326116,62,68,68,50,37
1481742346197,87,68,87,100,43
1481742508624,0,0,0,0,0
1481742575580,100,100,100,100,100
1481742609854,4,5,0,0,0
1481742623373,81,18,43,31,62
1481742649250,0,12,0,0,0
1481742719744,93,50,62,75,62
1481743024617,75,50,75,87,31
1481743199955,100,75,87,50,68
1481743950500,0,0,0,0,0
1481743965438,25,31,12,0,18
1481743992727,100,93,93,62,50
1481744054436,50,31,43,50,25
1481744083261,81,56,37,75,31
1481744456981,75,81,100,81,81
1481744560258,12,0,6,0,6
1481744718528,48,48,65,68,52
1481744794022,61,77,78,78,50
1481745072903,100,62,81,87,62
1481745146108,75,81,87,56,68
1481745187633,68,12,25,56,43
1481745566177,31,62,81,75,75
1481745602609,87,50,75,87,68
1481745853947,87,68,75,93,31
1481746085125,81,68,50,62,25
1481746424545,100,87,75,68,37
1481746429072,60,81,68,68,65
1481746847932,75,62,43,100,62
1481746872139,93,62,87,62,43
1481746948527,68,58,76,64,61
1481747063935,86,70,85,51,60
1481747176102,87,43,68,87,18
1481747238744,5,0,0,0,0
1481747251135,100,87,87,87,62
1481747391107,100,81,93,56,37
1481747418488,68,25,25,18,31
1481747528725,68,68,75,56,56
1481747676489,12,0,25,25,25
1481747779556,62,43,31,25,18
1481747811041,87,81,81,75,56
1481747952363,75,37,68,43,31
1481748187820,81,75,81,75,43
1481748245438,68,12,43,50,56
1481748265668,93,81,87,68,31
1481748445613,75,43,75,81,68
1481748592080,0,0,0,0,0
1481748935851,87,75,62,56,6
1481748983840,100,56,50,62,18
1481749136450,66,60,61,51,58
1481749373059,0,0,0,0,0
1481749454144,70,64,82,72,70
1481749673678,66,88,93,64,65
1481749715437,18,31,16,10,15
1481749847459,37,25,43,50,37
1481750158389,87,68,56,43,62
1481750359075,68,68,93,43,50
1481750368735,93,68,62,93,56
1481750450439,75,75,75,68,31
1481750567317,75,75,87,87,50
1481751009733,81,62,75,75,31
1481751039756,87,87,75,56,43
1481751093463,50,31,12,12,37
1481751189902,75,43,43,6,0
1481751209206,9,10,14,9,6
1481751299347,87,100,75,25,18
1481751833074,87,56,62,62,18
1481752097795,68,62,68,87,43
1481752688808,80,36,63,68,60
1481752729551,25,25,16,18,13
1481752824735,87,68,68,81,50
1481753025784,18,4,10,5,4
